pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
26000,,nse_cm,,NIFTY,NIFTY,,NIFTY,,,,,NIFTY,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
26009,,nse_cm,,BANKNIFTY,BANKNIFTY,,BANKNIFTY,,,,,BANKNIFTY,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
26037,,nse_cm,,FINNIFTY,FINNIFTY,,FINNIFTY,,,,,FINNIFTY,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
26074,,nse_cm,,MIDCPNIFTY,MIDCPNIFTY,,MIDCPNIFTY,,,,,MIDCPNIFTY,,,-1,-1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
22208,SG,nse_cm,,735TS30,735TS30-SG,,735TS30-SG,IN4520190211,,,,SDL TS 7.35% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.40-112.07,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,936853.00,100,0,11207,10140,1,1,1,0,0,1,0,8.2397e+07,0,0,936853,
757737,SG,nse_cm,,715MH45,715MH45-SG,,715MH45-SG,IN2220250137,,,,SDL MH 7.15% 2045,,,1,100,-1,-1,2,-1,NSE,,,1436054400,,1436054400,0,0,0,0,0,95.00-105.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
25324,SM,nse_cm,,EXCELLENT,EXCELLENT-SM,,EXCELLENT-SM,INE0Y4801011,,,,EXCELLENT WIRES N PACK L,,,5,1600,-1,-1,2,-1,NSE,,,1411171200,,1411171200,0,0,0,0,0,32.00-48.00,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,146169.00,1600,0,4800,3200,1,1,1,0,0,1,0,4.47e+06,0,0,146169,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
7205,GS,nse_cm,,668GS2031,668GS2031-GS,,668GS2031-GS,IN0020170042,,,,GOI LOAN 6.68% 2031,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1426464000,92.81-102.58,0,0,1449419737,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1016443.00,1,0,10258,9281,1,1,1,0,0,1,0,9.32517e+09,0,0,1016443,
6149,YP,nse_cm,,930SFL28,930SFL28-YP,,930SFL28-YP,INE721A07OC7,,,,SEC RED NCD 9.30% SR. II,,,1,1,-1,-1,2,-1,NSE,,,1225929600,,1225929600,0,0,0,0,1450396800,824.00-1236.00,0,0,1449419737,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,10575.00,1,0,123600,82400,1,1,1,0,0,1,0,323399,0,0,10575,
13644,EQ,nse_cm,,BANKETFADD,BANKETFADD-EQ,,BANKETFADD,INF740KA1RX3,,,,DSPAMC - DSPBANKETF,,,1,1,-1,-1,2,-1,NSE,,,1357430400,,1357430400,0,0,0,0,0,48.39-72.58,0,0,1449421753,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1653120.00,1,0,7258,4839,1,1,1,0,0,1,0,1.23561e+08,0,0,1653120,
21272,SG,nse_cm,,776KL35,776KL35-SG,,776KL35-SG,IN2020230206,,,,SDL KL 7.76% 2035,,,1,100,-1,-1,2,-1,NSE,,,1389484800,,1389484800,0,0,0,0,0,94.05-103.95,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1010080.00,100,0,10395,9405,1,1,1,0,0,1,0,8e+07,0,0,1010080,
10348,BL,nse_cm,,DGCONTENT,DGCONTENT-BL,,DGCONTENT-BL,INE03JI01017,,,,DIGICONTENT LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1245283200,,1245283200,0,0,0,0,0,31.16-33.09,0,0,1449431124,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,1902717.00,1,0,3309,3116,1,1,1,0,0,1,0,5.81871e+07,0,0,1902717,
759500,N0,nse_cm,,805MFL30,805MFL30-N0,,805MFL30-N0,INE414G07JR4,,,,MF 8.05% 2030 OPTION II,,,1,1,-1,-1,2,-1,NSE,,,1445644800,,1445644800,0,0,0,0,0,80000.00-120000.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,175000,0,0,999,
759780,EQ,nse_cm,,ENERGY,ENERGY-EQ,,ENERGY,INF769K01PR2,,,,MIRAEAMC - ENERGY,,,1,1,-1,-1,2,-1,NSE,,,1447459200,,1447459200,0,0,0,0,0,27.99-41.98,0,0,1449421007,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,163823.00,1,0,4198,2799,1,1,1,0,0,1,0,5.00988e+06,0,0,163823,
11073,BL,nse_cm,,KSOLVES,KSOLVES-BL,,KSOLVES-BL,INE0D6I01023,,,,KSOLVES INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1348358400,,1348358400,0,0,0,0,1445644800,291.15-309.15,0,0,1449431125,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,332537.00,1,0,30915,29115,1,1,1,0,0,1,0,2.3712e+07,0,0,332537,
21324,BL,nse_cm,,SEITINVIT,SEITINVIT-BL,,SEITINVIT-BL,INE0R8O23017,,,,SUSTAINABLE ENERGY INFRA,,,1,25000,-1,-1,2,-1,NSE,,,1389744000,,1389744000,0,0,0,0,0,106.70-113.30,0,0,1449431145,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,908820.00,25000,0,11330,10670,1,1,1,0,0,1,0,3.24e+08,0,0,908820,
25982,N0,nse_cm,,758SDIL31,758SDIL31-N0,,758SDIL31-N0,INE507T07153,,,,SDIL 7.58% 2031,,,1,1,-1,-1,2,-1,NSE,,,1415145600,,1415145600,0,0,0,0,1442448000,80000.00-120000.00,0,0,1449419741,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,100000,0,0,1000,
20113,BL,nse_cm,,GREENPOWER,GREENPOWER-BL,,GREENPOWER-BL,INE999K01014,,,,ORIENT GREEN POWER CO LTD,,,1,1,-1,-1,2,-1,NSE,,,970963200,,970963200,0,0,0,0,1407974400,11.68-12.41,0,0,1449431144,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,8249869.00,1,0,1241,1168,1,1,1,0,0,1,0,1.17302e+09,0,0,8249869,
20519,SG,nse_cm,,724HR29,724HR29-SG,,724HR29-SG,IN1620190190,,,,SDL HR 7.24% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.27-110.82,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,947407.00,100,0,11082,10027,1,1,1,0,0,1,0,1.03985e+08,0,0,947407,
1936,SG,nse_cm,,582BR26,582BR26-SG,,582BR26-SG,IN1320200133,,,,SDL BR 5.82% 2026,,,1,100,-1,-1,2,-1,NSE,,,1295740800,,1295740800,0,0,0,0,0,95.00-105.00,0,0,1449419736,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
759041,EQ,nse_cm,,IVALUE,IVALUE-EQ,,IVALUE,INE056801025,,,,IVALUE INFOSOLUTIONS LTD,,,5,1,-1,-1,2,-1,NSE,,,1443225600,,1443225600,0,0,0,0,0,240.55-360.75,0,0,1449425571,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,332589.00,1,0,36075,24055,1,1,1,0,0,1,0,5.35399e+07,0,0,332589,
23532,NN,nse_cm,,745RL34,745RL34-NN,,745RL34-NN,INE020B08EZ2,,,,REC 7.45% 2034 SR 232B,,,1,1,-1,-1,2,-1,NSE,,,1397692800,,1397692800,0,0,0,0,0,80000.00-120000.00,0,0,1449419741,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,293500,0,0,999,
27204,SG,nse_cm,,718WB41,718WB41-SG,,718WB41-SG,IN3420240142,,,,SDL WB 7.18% 2041,,,1,100,-1,-1,2,-1,NSE,,,1417305600,,1417305600,0,0,0,0,0,95.00-105.00,0,0,1449419741,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
12686,EQ,nse_cm,,MBAPL,MBAPL-EQ,,MBAPL,INE900L01010,,,,MADHYA BHARAT AGRO P. LTD,,,5,1,-1,-1,2,-1,NSE,,,1250899200,,1250899200,0,0,0,0,1440633600,325.60-488.40,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,245618.00,1,0,48840,32560,1,1,1,0,0,1,0,8.76269e+07,0,0,245618,
21594,BE,nse_cm,,COMSYN,COMSYN-BE,,COMSYN,INE073V01015,,,,COMMERCIAL SYN BAGS LTD,,,1,1,-1,-1,2,-1,NSE,,,1390435200,,1390435200,0,0,0,0,1442966400,132.76-146.73,0,0,1449425571,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,715543.00,1,0,14673,13276,1,1,1,0,0,1,0,3.99522e+07,0,0,715543,"Stage I ESM Scrip,Gross settlement (Trade for Trade)"
16930,BL,nse_cm,,JOCIL,JOCIL-BL,,JOCIL-BL,INE839G01010,,,,JOCIL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,907891200,,907891200,0,0,0,0,1441497600,146.32-155.37,0,0,1449431140,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,290413.00,1,0,15537,14632,1,1,1,0,0,1,0,8.88115e+06,0,0,290413,
756094,SG,nse_cm,,675HR38,675HR38-SG,,675HR38-SG,IN1620250028,,,,SDL HR 6.75% 2038,,,1,100,-1,-1,2,-1,NSE,,,1430870400,,1430870400,0,0,0,0,0,95.00-105.00,0,0,1449419744,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
10644,SG,nse_cm,,793TN42,793TN42-SG,,793TN42-SG,IN3120220121,,,,SDL TN 7.93% 2042,,,1,100,-1,-1,2,-1,NSE,,,1344729600,,1344729600,0,0,0,0,0,95.00-105.00,0,0,1449419738,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
457,SG,nse_cm,,715JK32,715JK32-SG,,715JK32-SG,IN4920200099,,,,SDL JK 7.15% 2032,,,1,100,-1,-1,2,-1,NSE,,,1286668800,,1286668800,0,0,0,0,0,95.00-105.00,0,0,1449419736,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
976,SG,nse_cm,,643AP30,643AP30-SG,,643AP30-SG,IN1020200458,,,,SDL AP 6.43% 2030,,,1,100,-1,-1,2,-1,NSE,,,1289088000,,1289088000,0,0,0,0,0,95.00-105.00,0,0,1449419736,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
25292,N5,nse_cm,,AEL120924A,AEL120924A-N5,,AEL120924A-N5,INE423A07377,,,,SEC RE NCD SR V,,,1,1,-1,-1,2,-1,NSE,,,1410912000,,1410912000,0,0,0,0,0,908.00-1362.01,0,0,1449419741,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,7582.00,1,0,136201,90800,1,1,1,0,0,1,0,231883,0,0,7582,
48,EQ,nse_cm,,HAPPSTMNDS,HAPPSTMNDS-EQ,,HAPPSTMNDS,INE419U01012,,,,HAPPIEST MINDS TECHNO LTD,,,5,1,-1,-1,2,-1,NSE,,,1284768000,,1284768000,0,0,0,0,1446681600,403.80-605.60,0,0,1449425571,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,198109.00,1,0,60560,40380,1,1,1,0,0,1,0,1.52275e+08,0,0,198109,
17940,N8,nse_cm,,925IHFL25E,925IHFL25E-N8,,925IHFL25E-N8,INE121A07RF6,,,,SEC RE NCD 8.30% SR 3,,,1,1,-1,-1,2,-1,NSE,,,1376179200,,1376179200,0,0,0,0,0,839.99-1259.98,0,0,1449419739,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,66016.00,1,0,125998,83999,1,1,1,0,0,1,0,2.01885e+06,0,0,66016,
19037,BL,nse_cm,,JSWINFRA,JSWINFRA-BL,,JSWINFRA-BL,INE880J01026,,,,JSW INFRASTRUCTURE LTD,,,5,1,-1,-1,2,-1,NSE,,,1380758400,,1380758400,0,0,0,0,1435795200,261.20-277.30,0,0,1449431143,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,371700.00,1,0,27730,26120,1,1,1,0,0,1,0,2.1e+09,0,0,371700,
5945,SM,nse_cm,,UWCSL,UWCSL-SM,,UWCSL-SM,INE00F301010,,,,ULTRA WIRING CONN SYS LTD,,,5,1000,-1,-1,2,-1,NSE,,,1224979200,,1224979200,0,0,0,0,1448150400,108.75-120.15,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,170156.00,1000,0,12015,10875,1,1,1,0,0,1,0,5.20357e+06,0,0,170156,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
29012,BL,nse_cm,,TVSHLTD,TVSHLTD-BL,,TVSHLTD-BL,INE105A01035,,,,TVS HOLDINGS LIMITED,,,100,1,-1,-1,2,-1,NSE,,,1035417600,,1035417600,0,0,0,0,1427587200,14202.00-15080.00,0,0,1449431149,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,6838.00,1,0,1.508e+06,1.4202e+06,1,1,1,0,0,1,0,2.02321e+07,0,0,6838,
22704,SG,nse_cm,,748AP44,748AP44-SG,,748AP44-SG,IN1020230828,,,,SDL AP 7.48% 2044,,,1,100,-1,-1,2,-1,NSE,,,1392508800,,1392508800,0,0,0,0,0,95.00-105.00,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
17351,EQ,nse_cm,,SALONA,SALONA-EQ,,SALONA,INE498E01010,,,,SALONA COTSPIN LTD.,,,5,1,-1,-1,2,-1,NSE,,,1150502400,,1150502400,0,0,0,0,1442102400,220.30-330.40,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,172080.00,1,0,33040,22030,1,1,1,0,0,1,0,5.2624e+06,0,0,172080,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
2384,SG,nse_cm,,719SK31,719SK31-SG,,719SK31-SG,IN3020200058,,,,SDL SK 7.19% 2031,,,1,100,-1,-1,2,-1,NSE,,,1298764800,,1298764800,0,0,0,0,0,95.00-105.00,0,0,1449419736,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
17022,EQ,nse_cm,,MAWANASUG,MAWANASUG-EQ,,MAWANASUG,INE636A01039,,,,MAWANA SUGARS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,921974400,,921974400,0,0,0,0,1434931200,64.87-97.30,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1233159.00,1,0,9730,6487,1,1,1,0,0,1,0,3.91169e+07,0,0,1233159,
20666,SG,nse_cm,,656AP31,656AP31-SG,,656AP31-SG,IN1020200235,,,,SDL AP 6.56% 2031,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,95.99-106.10,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,989600.00,100,0,10610,9599,1,1,1,0,0,1,0,1e+08,0,0,989600,
24056,SG,nse_cm,,738HR34,738HR34-SG,,738HR34-SG,IN1620240052,,,,SDL HR 7.38% 2034,,,1,100,-1,-1,2,-1,NSE,,,1402790400,,1402790400,0,0,0,0,0,90.30-99.81,0,0,1449419741,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1051900.00,100,0,9981,9030,1,1,1,0,0,1,0,1e+08,0,0,1051900,
30560,SF,nse_cm,,MHLSRD,MHLSRD-SF,,MHLSRD-SF,INF200K30023,,,,SBIAMC - MHLSRD,,,1,1,-1,-1,2,-1,NSE,,,1446163200,,1446163200,0,0,0,0,0,9.00-11.00,0,0,1449419742,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,29918.00,1,0,1100,900,1,1,1,0,0,1,0,914954,0,0,29918,
5520,BL,nse_cm,,JAIPURKURT,JAIPURKURT-BL,,JAIPURKURT-BL,INE696V01013,,,,NANDANI CREATION LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1315008000,,1315008000,0,0,1411603200,1412121600,0,29.39-31.20,0,0,1449431121,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,624266.00,1,0,3120,2939,1,1,1,0,0,1,0,1.90907e+07,0,0,624266,
10960,SG,nse_cm,,75HP36,75HP36-SG,,75HP36-SG,IN1720220087,,,,SDL HP 7.5% 2036,,,1,100,-1,-1,2,-1,NSE,,,1347753600,,1347753600,0,0,0,0,0,95.00-105.00,0,0,1449419738,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999950.00,100,0,10500,9500,1,1,1,0,0,1,0,7e+07,0,0,999950,
24924,EQ,nse_cm,,ELGIRUBCO,ELGIRUBCO-EQ,,ELGIRUBCO,INE819L01012,,,,ELGI RUBBER CO. LTD,,,1,1,-1,-1,2,-1,NSE,,,997401600,,997401600,0,0,1407542400,1408060800,0,45.02-55.03,0,0,1449425581,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1636634.00,1,0,5503,4502,1,1,1,0,0,1,0,5.005e+07,0,0,1636634,
21078,SM,nse_cm,,TECHLABS,TECHLABS-SM,,TECHLABS-SM,INE0QD201012,,,,TRIDENT TECHLABS LIMITED,,,5,125,-1,-1,2,-1,NSE,,,1388275200,,1388275200,0,0,0,0,1441152000,311.65-344.45,0,0,1449425572,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,304820.00,125,0,34445,31165,1,1,1,0,0,1,0,1.72811e+07,0,0,304820,"The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 75% in previous 3 months,High low price variation was greater than 300% in previous 365 days,High low price variation was greater than 100% in previous 6 months"
10959,SG,nse_cm,,749HP34,749HP34-SG,,749HP34-SG,IN1720220079,,,,SDL HP 7.49% 2034,,,1,100,-1,-1,2,-1,NSE,,,1347753600,,1347753600,0,0,0,0,0,95.00-105.00,0,0,1449419738,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
20942,SG,nse_cm,,767RJ33,767RJ33-SG,,767RJ33-SG,IN2920230363,,,,SDL RJ 7.67% 2033,,,1,100,-1,-1,2,-1,NSE,,,1388275200,,1388275200,0,0,0,0,0,94.85-104.84,0,0,1449419740,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1001485.00,100,0,10484,9485,1,1,1,0,0,1,0,5.49e+07,0,0,1001485,
20905,EQ,nse_cm,,AZAD,AZAD-EQ,,AZAD,INE02IJ01035,,,,AZAD ENGINEERING LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1388188800,,1388188800,0,0,0,0,0,1301.50-1952.10,0,0,1449425571,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,61417.00,1,0,195210,130150,1,1,1,0,0,1,0,6.45817e+07,0,0,61417,The scrip PE is greater than 50 for previous 4 trailing quarters
23759,SG,nse_cm,,741AP47,741AP47-SG,,741AP47-SG,IN1020240215,,,,SDL AP 7.41% 2047,,,1,100,-1,-1,2,-1,NSE,,,1400371200,,1400371200,0,0,0,0,0,95.00-105.00,0,0,1449419741,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
12707,BL,nse_cm,,RANEHOLDIN,RANEHOLDIN-BL,,RANEHOLDIN-BL,INE384A01010,,,,RANE HOLDINGS LIMITED,,,10,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1438214400,1341.10-1423.90,0,0,1449431132,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,70518.00,1,0,142390,134110,1,1,1,0,0,1,0,1.42778e+07,0,0,70518,
759148,N0,nse_cm,,789GIL30,789GIL30-N0,,789GIL30-N0,INE233A08188,,,,GIL 7.89% 2030 SR 1,,,1,1,-1,-1,2,-1,NSE,,,1443139200,,1443139200,0,0,0,0,0,80000.00-120000.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,40000,0,0,1000,
17576,EQ,nse_cm,,PVTBANKADD,PVTBANKADD-EQ,,PVTBANKADD,INF740KA1TA7,,,,DSPAMC - DSPPVBKETF,,,1,1,-1,-1,2,-1,NSE,,,1375401600,,1375401600,0,0,0,0,0,23.25-34.88,0,0,1449421007,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3439971.00,1,0,3488,2325,1,1,1,0,0,1,0,1.57739e+08,0,0,3439971,
5344,SG,nse_cm,,679WB28A,679WB28A-SG,,679WB28A-SG,IN3420210095,,,,SDL WB 6.79% 2028,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1449419737,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
25287,N4,nse_cm,,965AEL27,965AEL27-N4,,965AEL27-N4,INE423A07328,,,,SEC RE NCD 9.65% SR IV,,,1,1,-1,-1,2,-1,NSE,,,1410912000,,1410912000,0,0,0,0,1440720000,830.40-1245.60,0,0,1449421754,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,96336.00,1,0,124560,83040,1,1,1,0,0,1,0,4.74329e+06,0,0,96336,
759298,SF,nse_cm,,QSIFHRG,QSIFHRG-SF,,QSIFHRG-SF,INF966L30084,,,,QUANT AMC - QSIFHRG,,,1,1,-1,-1,2,-1,NSE,,,1445385600,,1445385600,0,0,0,0,0,9.00-11.00,0,0,1449419745,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,34333.00,1,0,1100,900,1,1,1,0,0,1,0,1.04995e+06,0,0,34333,
24339,SG,nse_cm,,737TS42,737TS42-SG,,737TS42-SG,IN4520240156,,,,SDL TS 7.37% 2042,,,1,100,-1,-1,2,-1,NSE,,,1404604800,,1404604800,0,0,0,0,0,95.00-105.00,0,0,1449419741,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
13877,SG,nse_cm,,767AS33,767AS33-SG,,767AS33-SG,IN1220220173,,,,SDL AS 7.67% 2033,,,1,100,-1,-1,2,-1,NSE,,,1359504000,,1359504000,0,0,0,0,0,95.00-105.00,0,0,1449419738,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,8e+07,0,0,1000000,
759387,SG,nse_cm,,727AP36,727AP36-SG,,727AP36-SG,IN1020250354,,,,SDL AP 7.27% 2036,,,1,100,-1,-1,2,-1,NSE,,,1444521600,,1444521600,0,0,0,0,0,95.00-105.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
759791,N0,nse_cm,,113ESFB31B,113ESFB31B-N0,,113ESFB31B-N0,INE818W08156,,,,ESFB 11.3% 2031 SR 3,,,1,1,-1,-1,2,-1,NSE,,,1447372800,,1447372800,0,0,0,0,0,80000.00-120000.00,0,0,1449419745,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,490.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,15000,0,0,490,
