pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
1,,bse_cm,,SENSEX,SENSEX,,SENSEX,,,,,SENSEX,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
12,,bse_cm,,BANKEX,BANKEX,,BANKEX,,,,,BANKEX,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
47,,bse_cm,,SENSEX50,SENSEX50,,SENSEX50,,,,,SENSEX50,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
517380,B,bse_cm,,IGARASHI,IGARASHI,,IGARASHI,INE188B01013,,,,IGARASHI MOTORS INDIA LTD.,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2024-08-01,2024-08-09,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,52365,34915,1,1,1,0,0,1,0,-1,0,0,0,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
729076,F,bse_cm,,ICFL24325,ICFL24325,,ICFL24325,INE896L14EP3,,,,ICFL-24-03-26-CP,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,50000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,6e+07,4e+07,1,1,1,0,0,1,0,-1,0,0,0,
540769,A,bse_cm,,NIACL,NIACL,,NIACL,INE470Y01017,,,,The New India Assurance Compan,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2018-07-23,2018-07-29,,,,,,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,19125,12755,1,1,1,0,0,1,0,-1,0,0,0,
956150,F,bse_cm,,848UPPCL27,848UPPCL27,,848UPPCL27,INE540P07178,,,,UPPCL-8.48%-15-03-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.19467e+08,7.96445e+07,1,1,1,0,0,1,0,-1,0,0,0,
977134,F,bse_cm,,885VFL29A,885VFL29A,,885VFL29A,INE448U07307,,,,VFL-8.85%-19-09-29-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
730519,F,bse_cm,,TPCL101125,TPCL101125,,TPCL101125,INE245A14KM0,,,,TPCL-9-2-26-CP,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,50000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,6e+07,4e+07,1,1,1,0,0,1,0,-1,0,0,0,
810782,G,bse_cm,,675GJ29,675GJ29,,675GJ29,IN1520210122,,,,675GUJSDL29,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,10846,8874,1,1,1,0,0,1,0,-1,0,0,0,
730532,F,bse_cm,,NBA101125,NBA101125,,NBA101125,INE261F14OO4,,,,NBA-9-2-26-CP,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,50000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,6e+07,4e+07,1,1,1,0,0,1,0,-1,0,0,0,
518011,X,bse_cm,,KEERTHI,KEERTHI,,KEERTHI,INE145L01012,,,,KEERTHI INDUSTRIES LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2023-09-19,2023-09-25,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,8388,5592,1,1,1,0,0,1,0,-1,0,0,0,"The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
937499,F,bse_cm,,EFSLZC26A,EFSLZC26A,,EFSLZC26A,INE532F07BZ5,,,,EFSL-ZC-29-4-26-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,181782,121188,1,1,1,0,0,1,0,-1,0,0,0,
954394,F,bse_cm,,EARCNIF26D,EARCNIF26D,,EARCNIF26D,INE015L07279,,,,EARCL-NIFTY-F6G602A-26-06-26-P,,,1,10,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,10,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
542666,T,bse_cm,,GKP,GKP,,GKP,INE05QJ01015,,,,G. K. P. Printing & Packaging,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-21,2024-09-27,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,758,686,1,1,1,0,0,1,0,-1,0,0,0,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
938898,F,bse_cm,,920EFSL26A,920EFSL26A,,920EFSL26A,INE532F07EQ8,,,,EFSL-9.20%-26-10-26-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,118416,78944,1,1,1,0,0,1,0,-1,0,0,0,
810873,G,bse_cm,,773GJ32,773GJ32,,773GJ32,IN1520220089,,,,773GUJSDL32,,,5,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,11185,9155,1,1,1,0,0,1,0,-1,0,0,0,
532160,B,bse_cm,,GUJSTATFIN,GUJSTATFIN,,GUJSTATFIN,INE944A01011,,,,GUJARAT STATE FINANCIAL CORPOR,,,1,1,-1,-1,2,-1,BSE,,,,,,2018-08-30,2018-09-14,2024-07-23,2024-07-25,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1342,896,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero"
504671,Y,bse_cm,,CHASBRT,CHASBRT,,,NA,,,,CHASE BRIGHT STEEL LTD.,,,1,50,-1,-1,2,-1,BSE,,,,,,2018-09-12,2018-09-27,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,50,0,2677,2423,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company has failed to pay Annual listing fee,EPS based on previous 4 trailing quarters in the scrip is zero"
532521,B,bse_cm,,PALREDTEC,PALREDTEC,,PALREDTEC,INE218G01033,,,,PALRED TECHNOLOGIES LIMITED,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-19,2024-09-25,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,4197,3799,1,1,1,0,0,1,0,-1,0,0,0,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,High low price variation was greater than 75% in previous 3 months"
811012,G,bse_cm,,739TNSDL32,739TNSDL32,,739TNSDL32,IN3120240111,,,,739TNSDL32,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,9130,7470,1,1,1,0,0,1,0,-1,0,0,0,
976398,F,bse_cm,,729HUDCO35,729HUDCO35,,729HUDCO35,INE031A08939,,,,HUDCO-7.29%-12-2-35-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
976755,F,bse_cm,,945VL28,945VL28,,945VL28,INE205A08053,,,,VL-9.45%-05-06-28-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
541112,M,bse_cm,,SHREESHAY,SHREESHAY,,SHREESHAY,INE452Z01012,,,,Shreeshay Engineers Limited,,,1,2000,-1,-1,2,-1,BSE,,,,,,,,2024-09-19,2024-09-25,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,2000,0,2640,2160,1,1,1,0,0,1,0,-1,0,0,0,"Stage 1 Long Term ASM scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
500159,X,bse_cm,,METROGLOBL,METROGLOBL,,METROGLOBL,INE085D01033,,,,METROGLOBAL LIMITED,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-21,2024-09-27,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,14160,9440,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
975412,F,bse_cm,,1325AFIP27,1325AFIP27,,1325AFIP27,INE774L07081,,,,AFIP-13.25%-6-12-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
975826,F,bse_cm,,739IRFC34,739IRFC34,,739IRFC34,INE053F08403,,,,IRFC-7.39%-15-7-34-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
975471,F,bse_cm,,AFLZC26,AFLZC26,,AFLZC26,INE891K07960,,,,AFL-ZC-6-3-26-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
935684,F,bse_cm,,704NABAR26,704NABAR26,,704NABAR26,INE261F07040,,,,NABARD-7.04%-23-3-26-NCDS,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,124454,82970,1,1,1,0,0,1,0,-1,0,0,0,
935568,F,bse_cm,,728IRFC30,728IRFC30,,728IRFC30,INE053F07801,,,,IRFC-7.28%-21-12-30-TAXFREENCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,131640,87760,1,1,1,0,0,1,0,-1,0,0,0,
532866,T,bse_cm,,QUINTEGRA,QUINTEGRA,,QUINTEGRA,INE033B01011,,,,QUINTEGRA SOLUTIONS LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-08-08,2024-08-14,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,175,159,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,The company has failed to pay Annual listing fee,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
976375,F,bse_cm,,115VFPL27,115VFPL27,,115VFPL27,INE125T07329,,,,VFPL-11.5%-5-2-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,750000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,900000,600000,1,1,1,0,0,1,0,-1,0,0,0,
959484,F,bse_cm,,774IREDA30,774IREDA30,,774IREDA30,INE202E08060,,,,IREDA-7.74%-8-5-30-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
975089,F,bse_cm,,779BFL33,779BFL33,,779BFL33,INE296A07SP3,,,,BFL-7.79%-20-9-33-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
940593,F,bse_cm,,945SCL32,945SCL32,,945SCL32,INE148I07XD5,,,,SCL-9.45%-01-08-32-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,108036,72024,1,1,1,0,0,1,0,-1,0,0,0,
976346,F,bse_cm,,1130KFL27,1130KFL27,,1130KFL27,INE0NES07154,,,,KFL-11.30%-23-1-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.1976e+07,7.984e+06,1,1,1,0,0,1,0,-1,0,0,0,
729287,F,bse_cm,,EOP280425,EOP280425,,EOP280425,INE041014064,,,,EOPREIT-20-3-26-CP,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,50000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,6e+07,4e+07,1,1,1,0,0,1,0,-1,0,0,0,
532729,B,bse_cm,,UTTAMSUGAR,UTTAMSUGAR,,UTTAMSUGAR,INE786F01031,,,,UTTAM SUGAR MILLS LTD.,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-12,2024-09-18,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,27480,18320,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
543435,M,bse_cm,,CLARA,CLARA,,CLARA,INE0JJS01014,,,,CLARA INDUSTRIES LIMITED,,,1,4150,-1,-1,2,-1,BSE,,,,,,,,2024-09-20,2024-09-29,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,4150,0,4806,3204,1,1,1,0,0,1,0,-1,0,0,0,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 150% in previous 12 months"
976813,F,bse_cm,,940ISCFL27,940ISCFL27,,940ISCFL27,INE896L07AK6,,,,ISCFL-9.40%-19-7-27-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
975543,F,bse_cm,,751BSNLD34,751BSNLD34,,751BSNLD34,INE103D08062,,,,BSNLD-7.51%-26-3-34-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
533110,X,bse_cm,,SPSL,SPSL,,SPSL,INE318K01025,,,,SHREE PRECOATED STEELS LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2021-09-24,2021-09-29,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1665,1507,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
976857,F,bse_cm,,1025HFL30,1025HFL30,,1025HFL30,INE01ZK07KQ5,,,,HFL-10.25%-26-12-30-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.19596e+07,7.97304e+06,1,1,1,0,0,1,0,-1,0,0,0,
543420,T,bse_cm,,JETFREIGHT,JETFREIGHT,,JETFREIGHT,INE982V01025,,,,Jet Freight Logistics Limited,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,2098,1900,1,1,1,0,0,1,0,-1,0,0,0,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
544492,B,bse_cm,,MEIL,MEIL,,MEIL,INE0PKD01011,,,,MANGAL ELECTRICAL INDUSTRIES L,,,5,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,44645,29765,1,1,1,0,0,1,0,-1,0,0,0,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
810960,G,bse_cm,,743TN43,743TN43,,743TN43,IN3120230195,,,,743TNSDL43,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,11000,9000,1,1,1,0,0,1,0,-1,0,0,0,
539562,X,bse_cm,,AARNAV,AARNAV,,AARNAV,INE750R01016,,,,AARNAV FASHIONS LIMITED,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,4538,3026,1,1,1,0,0,1,0,-1,0,0,0,
975260,F,bse_cm,,765NABAR34,765NABAR34,,765NABAR34,INE261F08EE8,,,,NABARD-7.65%-28-4-34-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
800451,G,bse_cm,,GS16DEC2027,GS16DEC2027,,GS16DEC2027,IN001227C072,,,,GS16DEC2027C,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,7452,6098,1,1,1,0,0,1,0,-1,0,0,0,
940295,F,bse_cm,,IIFL21425,IIFL21425,,IIFL21425,INE530B07526,,,,IIFL-21-4-27-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,120000,80000,1,1,1,0,0,1,0,-1,0,0,0,
973520,F,bse_cm,,71ABCL31,71ABCL31,,71ABCL31,INE860H07HP4,,,,ABCL-7.10%-3-10-31-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+08,8e+07,1,1,1,0,0,1,0,-1,0,0,0,
810724,G,bse_cm,,693GJ31,693GJ31,,693GJ31,IN1520200263,,,,693GUJSDL31,,,5,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,10850,9820,1,1,1,0,0,1,0,-1,0,0,0,
526173,B,bse_cm,,ANDREWYU,ANDREWYU,,ANDREWYU,INE449C01025,,,,ANDREW YULE & COMPANY LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,2008-03-28,2008-04-03,2024-09-21,2024-09-27,,,,,,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,2847,1899,1,1,1,0,0,1,0,-1,0,0,0,
730411,F,bse_cm,,PDL161025,PDL161025,,PDL161025,INE420C14235,,,,PDL-24-3-26-CP,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,50000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,6e+07,4e+07,1,1,1,0,0,1,0,-1,0,0,0,
521141,X,bse_cm,,ADITYASP,ADITYASP,,ADITYASP,INE122D01026,,,,ADITYA SPINNERS LTD.,,,1,1,-1,-1,2,-1,BSE,,,,,,,,2024-06-21,2024-06-27,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,2272,1516,1,1,1,0,0,1,0,-1,0,0,0,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
938700,F,bse_cm,,747PFCL33,747PFCL33,,747PFCL33,INE134E07CI7,,,,PFC-7.47%-1-8-33-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,120000,80000,1,1,1,0,0,1,0,-1,0,0,0,
543176,B,bse_cm,,11MPR,11MPR,,11MPR,INF204KB16U2,,,,Nippon India Mutual Fund,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,4662,3816,1,1,1,0,0,1,0,-1,0,0,0,
939270,F,bse_cm,,SFL270224,SFL270224,,SFL270224,INE302E07615,,,,SFL-27-2-26-NCD,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,129600,86400,1,1,1,0,0,1,0,-1,0,0,0,
540729,M,bse_cm,,VANTABIO,VANTABIO,,VANTABIO,INE695X01011,,,,Vanta Bioscience Limited,,,1,750,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,750,0,2151,1761,1,1,1,0,0,1,0,-1,0,0,0,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
974911,F,bse_cm,,NWFL26,NWFL26,,NWFL26,INE918K07KJ1,,,,NWFL-14-12-26-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
810788,G,bse_cm,,634RJ27,634RJ27,,634RJ27,IN2920210340,,,,634RJSDL27,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,11000,9000,1,1,1,0,0,1,0,-1,0,0,0,
533179,A,bse_cm,,PERSISTENT,PERSISTENT,,PERSISTENT,INE262H01021,,,,PERSISTENT SYSTEMS LTD.,,,5,1,-1,-1,2,-1,BSE,,,,,,,,2024-07-10,2024-07-16,,,,,,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,717640,587160,1,1,1,0,0,1,0,-1,0,0,0,The scrip PE is greater than 50 for previous 4 trailing quarters
811040,G,bse_cm,,682GJSDL27,682GJSDL27,,682GJSDL27,IN1520240046,,,,682GJSDL27,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,10890,8910,1,1,1,0,0,1,0,-1,0,0,0,
974873,F,bse_cm,,840MHL33,840MHL33,,840MHL33,INE652X07134,,,,MHL-8.40%-30-5-33-PVT,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,-1,0,0,0,
504671,Y,bse_cm,,CHASBRT,CHASBRT,,,NA,,,,CHASE BRIGHT STEEL LTD.,,,1,50,-1,-1,2,-1,BSE,,,,,,2018-09-12,2018-09-27,2024-09-24,2024-09-30,,,,,,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,,0,1,0.00,50,0,2677,2423,1,1,1,0,0,1,0,-1,0,0,0,"Scrips in GSM,The company has failed to pay Annual listing fee,EPS based on previous 4 trailing quarters in the scrip is zero"
543291,B,bse_cm,,MAFANG,MAFANG,,MAFANG,INF769K01HF4,,,,Mirae Asset Mutual Fund,,,1,1,-1,-1,2,-1,BSE,,,,,,,,,,,,,,,,,,,,,,,,CASH,,,,,4000,,,,0,20,,0.0000,T+1,,0,1,0.00,1,0,17606,11737,1,1,1,0,0,1,0,-1,0,0,0,
